1,4.314537E-02,4.01,1.339644
2,0.1026853,4.04,0.7211137
3,0.1622245,4.08,0.3964814
4,0.2217641,4.24,0.2239809
5,0.2813044,4.41,0.1515409
6,0.340843,4.64,0.1159245
1,0.6216384,6.03,1.361596
2,0.6814403,6.34,0.7354444
3,0.7409772,6.58,0.396273
4,0.8005173,6.88,0.2249063
5,0.8600565,7.15,0.1514748
6,0.9195959,7.43,0.1156299
1,1.065193,8.07,1.368294
2,1.124733,8.32,0.7409267
3,1.184273,8.55,0.3972614
4,1.243812,8.81,0.2246889
5,1.30335,9.05,0.1513986
6,1.362891,9.29,0.1149115
1,1.541768,10.02,1.373496
2,1.601308,10.27,0.7446499
3,1.660846,10.52,0.3975795
4,1.720387,10.78,0.225523
5,1.779927,11.03,0.1514031
6,1.839465,11.27,0.1160685
1,2.018343,12.01,1.378111
2,2.077881,12.25,0.7494244
3,2.137421,12.48,0.3968705
4,2.196962,12.73,0.2286923
5,2.2565,12.98,0.1515949
6,2.316039,13.23,0.1155584
1,2.511818,14.03,1.374537
2,2.571356,14.27,0.7479367
3,2.630897,14.5,0.3970798
4,2.690435,14.75,0.2266347
5,2.749974,15,0.1518318
6,2.809515,15.24,0.1165934
1,3.006073,16.04,1.362085
2,3.06561,16.27,0.7463542
3,3.125151,16.51,0.3967251
4,3.184691,16.76,0.2255237
5,3.244228,17,0.1521871
6,3.303767,17.24,0.1161135
1,3.499547,18.02,1.36724
2,3.559085,18.27,0.7479544
3,3.618625,18.5,0.3974288
4,3.678162,18.76,0.2258777
5,3.737703,19,0.151028
6,3.797242,19.24,0.1160517
1,3.9938,20.03,1.374212
2,4.05334,20.27,0.7490202
3,4.112878,20.51,0.3968957
4,4.172419,20.76,0.2301394
5,4.231957,21,0.1510301
6,4.291498,21.25,0.1157297
1,4.487274,22.04,1.375724
2,4.546813,22.29,0.750206
3,4.606352,22.53,0.3981487
4,4.665892,22.77,0.2262782
5,4.725432,23.01,0.1509198
6,4.784972,23.25,0.1162275
1,4.981528,24.02,1.377859
2,5.041068,24.28,0.7486064
3,5.100606,24.51,0.396448
4,5.160146,24.75,0.2261136
5,5.219687,24.98,0.1497948
6,5.279226,25.23,0.1149885
1,5.475003,26,1.377296
2,5.534542,26.25,0.7480009
3,5.594081,26.48,0.3965811
4,5.653621,26.71,0.2253461
5,5.713161,26.95,0.1499963
6,5.772699,27.21,0.1145304
1,5.969256,28,1.380743
2,6.028798,28.25,0.7490617
3,6.088335,28.49,0.396315
4,6.147876,28.74,0.2259266
5,6.207414,28.97,0.1498285
6,6.266954,29.22,0.114737
1,6.46273,30,1.378958
2,6.522271,30.25,0.7478799
3,6.58181,30.49,0.3961377
4,6.64135,30.74,0.2257122
5,6.70089,30.97,0.1494892
6,6.760429,31.22,0.1145754
1,6.956985,32,1.381319
2,7.016524,32.26,0.747463
3,7.076065,32.49,0.3955062
4,7.135604,32.73,0.2256367
5,7.195144,32.96,0.1491473
6,7.254682,33.21,0.1165756
1,7.467619,34.07,1.380349
2,7.527159,34.32,0.7476248
3,7.586699,34.56,0.394575
4,7.646238,34.8,0.2250872
5,7.705777,35.03,0.1487497
6,7.765315,35.28,0.1144094
1,7.961093,36.06,1.378806
2,8.020635,36.31,0.74733
3,8.080173,36.56,0.3943222
4,8.139711,36.79,0.2243662
5,8.199252,37.02,0.1483959
6,8.25879,37.28,0.1137417
1,8.454569,38.05,1.377443
2,8.514108,38.31,0.7461172
3,8.573647,38.55,0.3938911
4,8.633185,38.79,0.2238403
5,8.692727,39.02,0.1478763
6,8.752264,39.27,0.1133389
1,8.948821,40.04,1.375986
2,9.008361,40.29,0.7457231
3,9.067901,40.45,0.3936399
4,9.127439,40.53,0.2232073
5,9.186979,40.5,0.1475655
6,9.246518,40.44,0.1131404
